1010101	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-13	16:30:00	HOMBRE	ECUATORIANO	SE DESCONOCE	PICHINCHA	QUITO	-0.152205292	-78.472069502
1010101	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-13	16:30:00	HOMBRE	VENEZOLANO	SE DESCONOCE	PICHINCHA	QUITO	-0.152214177	-78.472101688
1010101	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-13	16:30:00	HOMBRE	ECUATORIANO	SE DESCONOCE	PICHINCHA	QUITO	-0.152404613	-78.472080231
1010101	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-13	16:30:00	HOMBRE	ECUATORIANO	SE DESCONOCE	PICHINCHA	QUITO	-0.152237478	-78.472123146
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-14	10:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.2409458	-79.909934
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-14	17:20:00	HOMBRE	ECUATORIANO	MESTIZO/A	EL ORO	SANTA ROSA	-3.44482189	-79.961382151
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-14	08:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	EL TRIUNFO	-2.3253679	-79.4089431
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-14	03:45:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.2001043	-80.091244
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-14	17:20:00	HOMBRE	ECUATORIANO	MESTIZO/A	EL ORO	SANTA ROSA	-3.444816536	-79.961398244
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-14	17:20:00	HOMBRE	ECUATORIANO	MESTIZO/A	EL ORO	SANTA ROSA	-3.44482189	-79.961392879
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-14	02:45:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	DURAN	-2.1617842	-79.7932301
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-14	01:15:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.2553043	-79.9031445
1010201	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-14	13:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.0959307	-79.9351055
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-14	05:30:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.2297047	-79.9096793
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-15	08:25:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.267157692	-79.891397953
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS DE FUEGO	2023-01-15	17:30:00	HOMBRE	ECUATORIANO	INDÍGENA	SUCUMBIOS	SHUSHUFINDI	-0.186289817	-76.647251847
1010201	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS DE FUEGO	2023-01-15	22:00:00	HOMBRE	ECUATORIANO	MESTIZO/A	MANABI	PEDERNALES	-0.026336	-80.067909
1010201	APREHENDIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE)	2023-01-17	22:00:00	HOMBRE	VENEZOLANO	SE DESCONOCE	NAPO	TENA	-1.0002372	-77.814165492
1010201	DETENIDO	DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA	NINGUNA	2023-01-17	14:43:00	HOMBRE	ECUATORIANO	MESTIZO/A	GUAYAS	GUAYAQUIL	-2.0550814	-79.9456817
